dialogue_id,context,question,answer,answer_start,evidence_turn,evidence_utterance
tr_2882,"Morning , Mary . I haven't seen you in a long time . What's up ? Oh , I took up a new hobby . So you don't travel a lot now ? No , Frank . I'm much more interested in collecting stamps now . It's certainly a popular hobby . I know a lot of people love stamps . It certainly is . It's so much fun . I believe collecting stamps has something similar to traveling right ? Absolutely . Through all kinds of stamps I am able to learn about the world . Well , every stamp has a story to tell . You're right . And I also meet many new friends while collecting stamps . Good .",The target utterance is 'Good .'. What is the causal span that triggers the emotion happiness?,I also meet many new friends while collecting stamps .,507,10.0,You're right . And I also meet many new friends while collecting stamps .
tr_2882,"Morning , Mary . I haven't seen you in a long time . What's up ? Oh , I took up a new hobby . So you don't travel a lot now ? No , Frank . I'm much more interested in collecting stamps now . It's certainly a popular hobby . I know a lot of people love stamps . It certainly is . It's so much fun . I believe collecting stamps has something similar to traveling right ? Absolutely . Through all kinds of stamps I am able to learn about the world . Well , every stamp has a story to tell . You're right . And I also meet many new friends while collecting stamps . Good . Sometimes we even spend hours discussing our collections . There's a lot to share when you have a common interest . Yes , it's really amazing . I got to go now . I'm meeting with some other collectors .","The target utterance is 'Yes , it's really amazing . I got to go now . I'm meeting with some other collectors .'. What is the causal span that triggers the emotion happiness?",There's a lot to share when you have a common interest .,628,13.0,There's a lot to share when you have a common interest .
tr_2882,"Morning , Mary . I haven't seen you in a long time . What's up ? Oh , I took up a new hobby . So you don't travel a lot now ? No , Frank . I'm much more interested in collecting stamps now . It's certainly a popular hobby . I know a lot of people love stamps . It certainly is . It's so much fun . I believe collecting stamps has something similar to traveling right ? Absolutely . Through all kinds of stamps I am able to learn about the world . Well , every stamp has a story to tell . You're right . And I also meet many new friends while collecting stamps . Good . Sometimes we even spend hours discussing our collections . There's a lot to share when you have a common interest . Yes , it's really amazing . I got to go now . I'm meeting with some other collectors . Ok , good luck . See you","The target utterance is 'Ok , good luck . See you'. What is the causal span that triggers the emotion happiness?",b,88,,
tr_2882,"Morning , Mary . I haven't seen you in a long time . What's up ? Oh , I took up a new hobby . So you don't travel a lot now ? No , Frank . I'm much more interested in collecting stamps now . It's certainly a popular hobby . I know a lot of people love stamps . It certainly is . It's so much fun . I believe collecting stamps has something similar to traveling right ? Absolutely . Through all kinds of stamps I am able to learn about the world . Well , every stamp has a story to tell . You're right . And I also meet many new friends while collecting stamps . Good . Sometimes we even spend hours discussing our collections . There's a lot to share when you have a common interest . Yes , it's really amazing . I got to go now . I'm meeting with some other collectors . Ok , good luck . See you See you , Frank .","The target utterance is 'See you , Frank .'. What is the causal span that triggers the emotion happiness?",b,88,,
tr_0,"Say , Jim , how about going for a few beers after dinner ? You know that is tempting but is really not good for our fitness . What do you mean ? It will help us to relax . Do you really think so ? I don't . It will just make us fat and act silly . Remember last time ? I guess you are right . But what shall we do ? I don't feel like sitting at home . I suggest a walk over to the gym where we can play singsong and meet some of our friends . That's a good idea . I hear Mary and Sally often go there to play pingpong . Perhaps we can make a foursome with them .",The target utterance is 'That's a good idea . I hear Mary and Sally often go there to play pingpong . Perhaps we can make a foursome with them .'. What is the causal span that triggers the emotion happiness?,I suggest a walk over to the gym where we can play singsong and meet some of our friends .,352,6.0,I suggest a walk over to the gym where we can play singsong and meet some of our friends .
tr_0,"Say , Jim , how about going for a few beers after dinner ? You know that is tempting but is really not good for our fitness . What do you mean ? It will help us to relax . Do you really think so ? I don't . It will just make us fat and act silly . Remember last time ? I guess you are right . But what shall we do ? I don't feel like sitting at home . I suggest a walk over to the gym where we can play singsong and meet some of our friends . That's a good idea . I hear Mary and Sally often go there to play pingpong . Perhaps we can make a foursome with them . Sounds great to me ! If they are willing , we could ask them to go dancing with us . That is excellent exercise and fun , too .","The target utterance is 'Sounds great to me ! If they are willing , we could ask them to go dancing with us . That is excellent exercise and fun , too .'. What is the causal span that triggers the emotion happiness?",I hear Mary and Sally often go there to play pingpong . Perhaps we can make a foursome with them .,464,7.0,That's a good idea . I hear Mary and Sally often go there to play pingpong . Perhaps we can make a foursome with them .
tr_0,"Say , Jim , how about going for a few beers after dinner ? You know that is tempting but is really not good for our fitness . What do you mean ? It will help us to relax . Do you really think so ? I don't . It will just make us fat and act silly . Remember last time ? I guess you are right . But what shall we do ? I don't feel like sitting at home . I suggest a walk over to the gym where we can play singsong and meet some of our friends . That's a good idea . I hear Mary and Sally often go there to play pingpong . Perhaps we can make a foursome with them . Sounds great to me ! If they are willing , we could ask them to go dancing with us . That is excellent exercise and fun , too . Good . Let ' s go now .",The target utterance is 'Good . Let ' s go now .'. What is the causal span that triggers the emotion happiness?,I suggest a walk over to the gym where we can play singsong and meet some of our friends .,352,6.0,I suggest a walk over to the gym where we can play singsong and meet some of our friends .
tr_0,"Say , Jim , how about going for a few beers after dinner ? You know that is tempting but is really not good for our fitness . What do you mean ? It will help us to relax . Do you really think so ? I don't . It will just make us fat and act silly . Remember last time ? I guess you are right . But what shall we do ? I don't feel like sitting at home . I suggest a walk over to the gym where we can play singsong and meet some of our friends . That's a good idea . I hear Mary and Sally often go there to play pingpong . Perhaps we can make a foursome with them . Sounds great to me ! If they are willing , we could ask them to go dancing with us . That is excellent exercise and fun , too . Good . Let ' s go now . All right .",The target utterance is 'All right .'. What is the causal span that triggers the emotion happiness?,I hear Mary and Sally often go there to play pingpong . Perhaps we can make a foursome with them .,464,7.0,That's a good idea . I hear Mary and Sally often go there to play pingpong . Perhaps we can make a foursome with them .
tr_321,"are you working overtime again ? Over the last two weeks , you have worked overtime every day without a break ! Your company is draining the life out of you ! I know , but I don't have a choice , my boss has complete control over our work schedules . I haven't made it out of the office before 9 PM a single day this week . Well , I hope they're paying you the big bucks for all this work ... No , not exactly , I'm working for minimum wage . And they don't give extra pay for overtime . Overtime is our own time . What ? ! Isn't there a law against that , I think there is some legislation that requires employers to give their employees a fair rate of wages . You should know your rights ! If you are putting in so many hours , they should give you some kind of compensation .","The target utterance is 'What ? ! Isn't there a law against that , I think there is some legislation that requires employers to give their employees a fair rate of wages . You should know your rights ! If you are putting in so many hours , they should give you some kind of compensation .'. What is the causal span that triggers the emotion surprise?",they don't give extra pay for overtime . Overtime is our own time .,447,4.0,"No , not exactly , I'm working for minimum wage . And they don't give extra pay for overtime . Overtime is our own time ."
tr_321,"are you working overtime again ? Over the last two weeks , you have worked overtime every day without a break ! Your company is draining the life out of you ! I know , but I don't have a choice , my boss has complete control over our work schedules . I haven't made it out of the office before 9 PM a single day this week . Well , I hope they're paying you the big bucks for all this work ... No , not exactly , I'm working for minimum wage . And they don't give extra pay for overtime . Overtime is our own time . What ? ! Isn't there a law against that , I think there is some legislation that requires employers to give their employees a fair rate of wages . You should know your rights ! If you are putting in so many hours , they should give you some kind of compensation . They do give bonuses at the end of the year for the employees with highest productivity numbers , but frankly , it's not much of an incentive . They give us a bonus of ten dollars . That's just wrong ! why don't you just quit ?",The target utterance is 'That's just wrong ! why don't you just quit ?'. What is the causal span that triggers the emotion anger?,"but frankly , it's not much of an incentive . They give us a bonus of ten dollars .",877,6.0,"They do give bonuses at the end of the year for the employees with highest productivity numbers , but frankly , it's not much of an incentive . They give us a bonus of ten dollars ."
tr_321,"are you working overtime again ? Over the last two weeks , you have worked overtime every day without a break ! Your company is draining the life out of you ! I know , but I don't have a choice , my boss has complete control over our work schedules . I haven't made it out of the office before 9 PM a single day this week . Well , I hope they're paying you the big bucks for all this work ... No , not exactly , I'm working for minimum wage . And they don't give extra pay for overtime . Overtime is our own time . What ? ! Isn't there a law against that , I think there is some legislation that requires employers to give their employees a fair rate of wages . You should know your rights ! If you are putting in so many hours , they should give you some kind of compensation . They do give bonuses at the end of the year for the employees with highest productivity numbers , but frankly , it's not much of an incentive . They give us a bonus of ten dollars . That's just wrong ! why don't you just quit ? I would , but I'm afraid I would't be able to find another job . I don't have very many job marketable skills , there aren't so many jobs that I'm qualified for . it sounds like any job will be better than the one you have now !",The target utterance is 'it sounds like any job will be better than the one you have now !'. What is the causal span that triggers the emotion anger?,"but frankly , it's not much of an incentive . They give us a bonus of ten dollars .",877,6.0,"They do give bonuses at the end of the year for the employees with highest productivity numbers , but frankly , it's not much of an incentive . They give us a bonus of ten dollars ."
tr_198,Have you heard of the Love Bug ? Do you mean the ' I love you ' virus that attacks computers through e-mail ? Yes . It is one of the most harmful computer viruses in the world . People say it will break out again om Valentines ' Day this year .,The target utterance is 'Yes . It is one of the most harmful computer viruses in the world . People say it will break out again om Valentines ' Day this year .'. What is the causal span that triggers the emotion disgust?,It is one of the most harmful computer viruses in the world . People say it will break out again om Valentines ' Day this year .,116,3.0,Yes . It is one of the most harmful computer viruses in the world . People say it will break out again om Valentines ' Day this year .
tr_198,Have you heard of the Love Bug ? Do you mean the ' I love you ' virus that attacks computers through e-mail ? Yes . It is one of the most harmful computer viruses in the world . People say it will break out again om Valentines ' Day this year . This is terrible . Why do hackers play such a dirty trick ?,The target utterance is 'This is terrible . Why do hackers play such a dirty trick ?'. What is the causal span that triggers the emotion disgust?,It is one of the most harmful computer viruses in the world . People say it will break out again om Valentines ' Day this year .,116,3.0,Yes . It is one of the most harmful computer viruses in the world . People say it will break out again om Valentines ' Day this year .
tr_198,"Have you heard of the Love Bug ? Do you mean the ' I love you ' virus that attacks computers through e-mail ? Yes . It is one of the most harmful computer viruses in the world . People say it will break out again om Valentines ' Day this year . This is terrible . Why do hackers play such a dirty trick ? Hackers are smart , and they want people to know about it . So they create viruses to tell people they are smart ? That's really sick .",The target utterance is 'So they create viruses to tell people they are smart ? That's really sick .'. What is the causal span that triggers the emotion disgust?,they create viruses to tell people they are smart ? That's really sick .,368,6.0,So they create viruses to tell people they are smart ? That's really sick .
tr_3864,How's your new car ?,The target utterance is 'How's your new car ?'. What is the causal span that triggers the emotion happiness?,b,0,,
tr_3864,How's your new car ? Perfect ! Couldn't be better .,The target utterance is 'Perfect ! Couldn't be better .'. What is the causal span that triggers the emotion happiness?,Perfect ! Couldn't be better .,21,2.0,Perfect ! Couldn't be better .
tr_3864,"How's your new car ? Perfect ! Couldn't be better . You made a good choice , then ?","The target utterance is 'You made a good choice , then ?'. What is the causal span that triggers the emotion happiness?",Perfect ! Couldn't be better .,21,2.0,Perfect ! Couldn't be better .
tr_3864,"How's your new car ? Perfect ! Couldn't be better . You made a good choice , then ? It's just what I want .",The target utterance is 'It's just what I want .'. What is the causal span that triggers the emotion happiness?,Perfect ! Couldn't be better .,21,2.0,Perfect ! Couldn't be better .
tr_3864,"How's your new car ? Perfect ! Couldn't be better . You made a good choice , then ? It's just what I want . No regrets .",The target utterance is 'No regrets .'. What is the causal span that triggers the emotion happiness?,It's just what I want .,84,4.0,It's just what I want .
tr_3864,"How's your new car ? Perfect ! Couldn't be better . You made a good choice , then ? It's just what I want . No regrets . I am really pleased with it .",The target utterance is 'I am really pleased with it .'. What is the causal span that triggers the emotion happiness?,Perfect ! Couldn't be better .,21,2.0,Perfect ! Couldn't be better .
tr_3864,"How's your new car ? Perfect ! Couldn't be better . You made a good choice , then ? It's just what I want . No regrets . I am really pleased with it . I am glad you are happy .",The target utterance is 'I am glad you are happy .'. What is the causal span that triggers the emotion happiness?,Perfect ! Couldn't be better .,21,2.0,Perfect ! Couldn't be better .
tr_3864,"How's your new car ? Perfect ! Couldn't be better . You made a good choice , then ? It's just what I want . No regrets . I am really pleased with it . I am glad you are happy . It's super .",The target utterance is 'It's super .'. What is the causal span that triggers the emotion happiness?,Perfect ! Couldn't be better .,21,2.0,Perfect ! Couldn't be better .
tr_1012,"David , why didn ' t you clean the room ? I ' m not in the mood .",The target utterance is 'I ' m not in the mood .'. What is the causal span that triggers the emotion sadness?,I ' m not in the mood .,42,2.0,I ' m not in the mood .
tr_1012,"David , why didn ' t you clean the room ? I ' m not in the mood . Why are you feeling depressed ? I was told my girlfriend was speaking ill of me . That ' s a real let-down .",The target utterance is 'I was told my girlfriend was speaking ill of me . That ' s a real let-down .'. What is the causal span that triggers the emotion sadness?,I was told my girlfriend was speaking ill of me . That ' s a real let-down .,98,4.0,I was told my girlfriend was speaking ill of me . That ' s a real let-down .
tr_1012,"David , why didn ' t you clean the room ? I ' m not in the mood . Why are you feeling depressed ? I was told my girlfriend was speaking ill of me . That ' s a real let-down . I don ' t think she will do such a thing . But she did and made me disappointed .",The target utterance is 'But she did and made me disappointed .'. What is the causal span that triggers the emotion sadness?,I was told my girlfriend was speaking ill of me . That ' s a real let-down .,98,4.0,I was told my girlfriend was speaking ill of me . That ' s a real let-down .
tr_1012,"David , why didn ' t you clean the room ? I ' m not in the mood . Why are you feeling depressed ? I was told my girlfriend was speaking ill of me . That ' s a real let-down . I don ' t think she will do such a thing . But she did and made me disappointed . Oh , cheer up . A girlfriend is not everything . But she means a lot to me .",The target utterance is 'But she means a lot to me .'. What is the causal span that triggers the emotion sadness?,I was told my girlfriend was speaking ill of me . That ' s a real let-down .,98,4.0,I was told my girlfriend was speaking ill of me . That ' s a real let-down .
tr_3957,what a nice uniform !,The target utterance is 'what a nice uniform !'. What is the causal span that triggers the emotion happiness?,what a nice uniform !,0,1.0,what a nice uniform !
tr_3957,what a nice uniform ! thanks ; do you like it ?,The target utterance is 'thanks ; do you like it ?'. What is the causal span that triggers the emotion happiness?,what a nice uniform !,0,1.0,what a nice uniform !
tr_3957,"what a nice uniform ! thanks ; do you like it ? not really . I was being sarcastic . Does it come with the job ? yes , everyone on the sales floor has to wear one . They're supposed to make us look more professional . they're not actually that bad . They could be worse . What do you think about it ? I don't mind it , actually . I don't have to worry about what I'm going to wear every day . so are you enjoying your new job ?",The target utterance is 'so are you enjoying your new job ?'. What is the causal span that triggers the emotion happiness?,I don't have to worry about what I'm going to wear every day .,330,6.0,"I don't mind it , actually . I don't have to worry about what I'm going to wear every day ."
tr_3957,"what a nice uniform ! thanks ; do you like it ? not really . I was being sarcastic . Does it come with the job ? yes , everyone on the sales floor has to wear one . They're supposed to make us look more professional . they're not actually that bad . They could be worse . What do you think about it ? I don't mind it , actually . I don't have to worry about what I'm going to wear every day . so are you enjoying your new job ? it's much better than my old one . My new boss is great .",The target utterance is 'it's much better than my old one . My new boss is great .'. What is the causal span that triggers the emotion happiness?,it's much better than my old one . My new boss is great .,428,8.0,it's much better than my old one . My new boss is great .
tr_3957,"what a nice uniform ! thanks ; do you like it ? not really . I was being sarcastic . Does it come with the job ? yes , everyone on the sales floor has to wear one . They're supposed to make us look more professional . they're not actually that bad . They could be worse . What do you think about it ? I don't mind it , actually . I don't have to worry about what I'm going to wear every day . so are you enjoying your new job ? it's much better than my old one . My new boss is great . how do you like working in sales ?",The target utterance is 'how do you like working in sales ?'. What is the causal span that triggers the emotion happiness?,it's much better than my old one . My new boss is great .,428,8.0,it's much better than my old one . My new boss is great .
tr_3957,"what a nice uniform ! thanks ; do you like it ? not really . I was being sarcastic . Does it come with the job ? yes , everyone on the sales floor has to wear one . They're supposed to make us look more professional . they're not actually that bad . They could be worse . What do you think about it ? I don't mind it , actually . I don't have to worry about what I'm going to wear every day . so are you enjoying your new job ? it's much better than my old one . My new boss is great . how do you like working in sales ? I like the fact that I get to work with people . It makes the day go by much faster .",The target utterance is 'I like the fact that I get to work with people . It makes the day go by much faster .'. What is the causal span that triggers the emotion happiness?,I like the fact that I get to work with people .,521,10.0,I like the fact that I get to work with people . It makes the day go by much faster .
tr_3957,"what a nice uniform ! thanks ; do you like it ? not really . I was being sarcastic . Does it come with the job ? yes , everyone on the sales floor has to wear one . They're supposed to make us look more professional . they're not actually that bad . They could be worse . What do you think about it ? I don't mind it , actually . I don't have to worry about what I'm going to wear every day . so are you enjoying your new job ? it's much better than my old one . My new boss is great . how do you like working in sales ? I like the fact that I get to work with people . It makes the day go by much faster . that's good . Have you met Jane yet ? She's the intern in the international travel department .",The target utterance is 'that's good . Have you met Jane yet ? She's the intern in the international travel department .'. What is the causal span that triggers the emotion happiness?,I like the fact that I get to work with people .,521,10.0,I like the fact that I get to work with people . It makes the day go by much faster .
tr_3957,"what a nice uniform ! thanks ; do you like it ? not really . I was being sarcastic . Does it come with the job ? yes , everyone on the sales floor has to wear one . They're supposed to make us look more professional . they're not actually that bad . They could be worse . What do you think about it ? I don't mind it , actually . I don't have to worry about what I'm going to wear every day . so are you enjoying your new job ? it's much better than my old one . My new boss is great . how do you like working in sales ? I like the fact that I get to work with people . It makes the day go by much faster . that's good . Have you met Jane yet ? She's the intern in the international travel department . yeah , I've met her . She's a genius saleswoman !","The target utterance is 'yeah , I've met her . She's a genius saleswoman !'. What is the causal span that triggers the emotion happiness?",I've met her . She's a genius saleswoman !,710,12.0,"yeah , I've met her . She's a genius saleswoman !"
tr_3957,"what a nice uniform ! thanks ; do you like it ? not really . I was being sarcastic . Does it come with the job ? yes , everyone on the sales floor has to wear one . They're supposed to make us look more professional . they're not actually that bad . They could be worse . What do you think about it ? I don't mind it , actually . I don't have to worry about what I'm going to wear every day . so are you enjoying your new job ? it's much better than my old one . My new boss is great . how do you like working in sales ? I like the fact that I get to work with people . It makes the day go by much faster . that's good . Have you met Jane yet ? She's the intern in the international travel department . yeah , I've met her . She's a genius saleswoman ! I know ! She could sell fridges to Eskimos !",The target utterance is 'I know ! She could sell fridges to Eskimos !'. What is the causal span that triggers the emotion happiness?,I've met her . She's a genius saleswoman !,710,12.0,"yeah , I've met her . She's a genius saleswoman !"
tr_3957,"what a nice uniform ! thanks ; do you like it ? not really . I was being sarcastic . Does it come with the job ? yes , everyone on the sales floor has to wear one . They're supposed to make us look more professional . they're not actually that bad . They could be worse . What do you think about it ? I don't mind it , actually . I don't have to worry about what I'm going to wear every day . so are you enjoying your new job ? it's much better than my old one . My new boss is great . how do you like working in sales ? I like the fact that I get to work with people . It makes the day go by much faster . that's good . Have you met Jane yet ? She's the intern in the international travel department . yeah , I've met her . She's a genius saleswoman ! I know ! She could sell fridges to Eskimos ! how do you know her ?",The target utterance is 'how do you know her ?'. What is the causal span that triggers the emotion surprise?,She could sell fridges to Eskimos !,762,13.0,I know ! She could sell fridges to Eskimos !
tr_3957,"what a nice uniform ! thanks ; do you like it ? not really . I was being sarcastic . Does it come with the job ? yes , everyone on the sales floor has to wear one . They're supposed to make us look more professional . they're not actually that bad . They could be worse . What do you think about it ? I don't mind it , actually . I don't have to worry about what I'm going to wear every day . so are you enjoying your new job ? it's much better than my old one . My new boss is great . how do you like working in sales ? I like the fact that I get to work with people . It makes the day go by much faster . that's good . Have you met Jane yet ? She's the intern in the international travel department . yeah , I've met her . She's a genius saleswoman ! I know ! She could sell fridges to Eskimos ! how do you know her ? she's my cousin . why didn't you tell me about that before ?",The target utterance is 'why didn't you tell me about that before ?'. What is the causal span that triggers the emotion surprise?,she's my cousin .,820,15.0,she's my cousin .
tr_3957,"what a nice uniform ! thanks ; do you like it ? not really . I was being sarcastic . Does it come with the job ? yes , everyone on the sales floor has to wear one . They're supposed to make us look more professional . they're not actually that bad . They could be worse . What do you think about it ? I don't mind it , actually . I don't have to worry about what I'm going to wear every day . so are you enjoying your new job ? it's much better than my old one . My new boss is great . how do you like working in sales ? I like the fact that I get to work with people . It makes the day go by much faster . that's good . Have you met Jane yet ? She's the intern in the international travel department . yeah , I've met her . She's a genius saleswoman ! I know ! She could sell fridges to Eskimos ! how do you know her ? she's my cousin . why didn't you tell me about that before ? I don't know . I didn't think it was that interesting . well , now that I know that , maybe we should all go out for dinner sometime .","The target utterance is 'well , now that I know that , maybe we should all go out for dinner sometime .'. What is the causal span that triggers the emotion happiness?",maybe we should all go out for dinner sometime .,967,18.0,"well , now that I know that , maybe we should all go out for dinner sometime ."
tr_3957,"what a nice uniform ! thanks ; do you like it ? not really . I was being sarcastic . Does it come with the job ? yes , everyone on the sales floor has to wear one . They're supposed to make us look more professional . they're not actually that bad . They could be worse . What do you think about it ? I don't mind it , actually . I don't have to worry about what I'm going to wear every day . so are you enjoying your new job ? it's much better than my old one . My new boss is great . how do you like working in sales ? I like the fact that I get to work with people . It makes the day go by much faster . that's good . Have you met Jane yet ? She's the intern in the international travel department . yeah , I've met her . She's a genius saleswoman ! I know ! She could sell fridges to Eskimos ! how do you know her ? she's my cousin . why didn't you tell me about that before ? I don't know . I didn't think it was that interesting . well , now that I know that , maybe we should all go out for dinner sometime . that's a good idea . Let's discuss after work .",The target utterance is 'that's a good idea . Let's discuss after work .'. What is the causal span that triggers the emotion happiness?,maybe we should all go out for dinner sometime .,967,18.0,"well , now that I know that , maybe we should all go out for dinner sometime ."
tr_3307,"Hey , Gucci . I didn't know it would be a charity show . You can see there are many collecting boxes at the entrance . Oh , I forgot to tell you this . The show is to collect money for children in need . And all the money from ticket selling will go to the Red Cross . That's really a good thing . Let's do our part .",The target utterance is 'That's really a good thing . Let's do our part .'. What is the causal span that triggers the emotion happiness?,The show is to collect money for children in need . And all the money from ticket selling will go to the Red,152,2.0,"Oh , I forgot to tell you this . The show is to collect money for children in need . And all the money from ticket selling will go to the Red Cross ."
tr_3307,"Hey , Gucci . I didn't know it would be a charity show . You can see there are many collecting boxes at the entrance . Oh , I forgot to tell you this . The show is to collect money for children in need . And all the money from ticket selling will go to the Red Cross . That's really a good thing . Let's do our part . Good idea .",The target utterance is 'Good idea .'. What is the causal span that triggers the emotion happiness?,The show is to collect money for children in need . And all the money from ticket selling will go to the Red,152,2.0,"Oh , I forgot to tell you this . The show is to collect money for children in need . And all the money from ticket selling will go to the Red Cross ."
tr_3307,"Hey , Gucci . I didn't know it would be a charity show . You can see there are many collecting boxes at the entrance . Oh , I forgot to tell you this . The show is to collect money for children in need . And all the money from ticket selling will go to the Red Cross . That's really a good thing . Let's do our part . Good idea . Who will sing in the show ? A lot of stars , including Andy , Justin , Mendy ... Mendy ? Are you sure ? I love her songs !",The target utterance is 'Mendy ? Are you sure ? I love her songs !'. What is the causal span that triggers the emotion happiness?,Who will sing in the show ?,330,5.0,Who will sing in the show ?
tr_3307,"Hey , Gucci . I didn't know it would be a charity show . You can see there are many collecting boxes at the entrance . Oh , I forgot to tell you this . The show is to collect money for children in need . And all the money from ticket selling will go to the Red Cross . That's really a good thing . Let's do our part . Good idea . Who will sing in the show ? A lot of stars , including Andy , Justin , Mendy ... Mendy ? Are you sure ? I love her songs ! Me too . She is so young and talented . She is not only a singer but also a great composer herself .",The target utterance is 'Me too . She is so young and talented . She is not only a singer but also a great composer herself .'. What is the causal span that triggers the emotion happiness?,Who will sing in the show ?,330,5.0,Who will sing in the show ?
tr_3307,"Hey , Gucci . I didn't know it would be a charity show . You can see there are many collecting boxes at the entrance . Oh , I forgot to tell you this . The show is to collect money for children in need . And all the money from ticket selling will go to the Red Cross . That's really a good thing . Let's do our part . Good idea . Who will sing in the show ? A lot of stars , including Andy , Justin , Mendy ... Mendy ? Are you sure ? I love her songs ! Me too . She is so young and talented . She is not only a singer but also a great composer herself . Yeah . Though she was so popular , I heard she managed to maintain a low profile .","The target utterance is 'Yeah . Though she was so popular , I heard she managed to maintain a low profile .'. What is the causal span that triggers the emotion happiness?",Who will sing in the show ?,330,5.0,Who will sing in the show ?
tr_3307,"Hey , Gucci . I didn't know it would be a charity show . You can see there are many collecting boxes at the entrance . Oh , I forgot to tell you this . The show is to collect money for children in need . And all the money from ticket selling will go to the Red Cross . That's really a good thing . Let's do our part . Good idea . Who will sing in the show ? A lot of stars , including Andy , Justin , Mendy ... Mendy ? Are you sure ? I love her songs ! Me too . She is so young and talented . She is not only a singer but also a great composer herself . Yeah . Though she was so popular , I heard she managed to maintain a low profile . She is a real star . Not a onetime thing .",The target utterance is 'She is a real star . Not a onetime thing .'. What is the causal span that triggers the emotion happiness?,Who will sing in the show ?,330,5.0,Who will sing in the show ?
tr_3307,"Hey , Gucci . I didn't know it would be a charity show . You can see there are many collecting boxes at the entrance . Oh , I forgot to tell you this . The show is to collect money for children in need . And all the money from ticket selling will go to the Red Cross . That's really a good thing . Let's do our part . Good idea . Who will sing in the show ? A lot of stars , including Andy , Justin , Mendy ... Mendy ? Are you sure ? I love her songs ! Me too . She is so young and talented . She is not only a singer but also a great composer herself . Yeah . Though she was so popular , I heard she managed to maintain a low profile . She is a real star . Not a onetime thing . But I also heard some people didn't like her music . I don't understand why . She is so amazing !",The target utterance is 'But I also heard some people didn't like her music . I don't understand why . She is so amazing !'. What is the causal span that triggers the emotion happiness?,Who will sing in the show ?,330,5.0,Who will sing in the show ?
tr_3307,"Hey , Gucci . I didn't know it would be a charity show . You can see there are many collecting boxes at the entrance . Oh , I forgot to tell you this . The show is to collect money for children in need . And all the money from ticket selling will go to the Red Cross . That's really a good thing . Let's do our part . Good idea . Who will sing in the show ? A lot of stars , including Andy , Justin , Mendy ... Mendy ? Are you sure ? I love her songs ! Me too . She is so young and talented . She is not only a singer but also a great composer herself . Yeah . Though she was so popular , I heard she managed to maintain a low profile . She is a real star . Not a onetime thing . But I also heard some people didn't like her music . I don't understand why . She is so amazing ! Well , I suppose people have different tastes on music . Moreover , here stuff is really strong and creative . It takes time for people to accept new things .","The target utterance is 'Well , I suppose people have different tastes on music . Moreover , here stuff is really strong and creative . It takes time for people to accept new things .'. What is the causal span that triggers the emotion happiness?",Who will sing in the show ?,330,5.0,Who will sing in the show ?
tr_3307,"Hey , Gucci . I didn't know it would be a charity show . You can see there are many collecting boxes at the entrance . Oh , I forgot to tell you this . The show is to collect money for children in need . And all the money from ticket selling will go to the Red Cross . That's really a good thing . Let's do our part . Good idea . Who will sing in the show ? A lot of stars , including Andy , Justin , Mendy ... Mendy ? Are you sure ? I love her songs ! Me too . She is so young and talented . She is not only a singer but also a great composer herself . Yeah . Though she was so popular , I heard she managed to maintain a low profile . She is a real star . Not a onetime thing . But I also heard some people didn't like her music . I don't understand why . She is so amazing ! Well , I suppose people have different tastes on music . Moreover , here stuff is really strong and creative . It takes time for people to accept new things . You are right . Anyway , things will be different as the days go on . She can get it . I have faith in her .","The target utterance is 'You are right . Anyway , things will be different as the days go on . She can get it . I have faith in her .'. What is the causal span that triggers the emotion happiness?",Who will sing in the show ?,330,5.0,Who will sing in the show ?
tr_3307,"Hey , Gucci . I didn't know it would be a charity show . You can see there are many collecting boxes at the entrance . Oh , I forgot to tell you this . The show is to collect money for children in need . And all the money from ticket selling will go to the Red Cross . That's really a good thing . Let's do our part . Good idea . Who will sing in the show ? A lot of stars , including Andy , Justin , Mendy ... Mendy ? Are you sure ? I love her songs ! Me too . She is so young and talented . She is not only a singer but also a great composer herself . Yeah . Though she was so popular , I heard she managed to maintain a low profile . She is a real star . Not a onetime thing . But I also heard some people didn't like her music . I don't understand why . She is so amazing ! Well , I suppose people have different tastes on music . Moreover , here stuff is really strong and creative . It takes time for people to accept new things . You are right . Anyway , things will be different as the days go on . She can get it . I have faith in her . Sure . That makes a good fan . Do you know what songs she is gonna sing tonight ?",The target utterance is 'Sure . That makes a good fan . Do you know what songs she is gonna sing tonight ?'. What is the causal span that triggers the emotion happiness?,Who will sing in the show ?,330,5.0,Who will sing in the show ?
tr_3307,"Hey , Gucci . I didn't know it would be a charity show . You can see there are many collecting boxes at the entrance . Oh , I forgot to tell you this . The show is to collect money for children in need . And all the money from ticket selling will go to the Red Cross . That's really a good thing . Let's do our part . Good idea . Who will sing in the show ? A lot of stars , including Andy , Justin , Mendy ... Mendy ? Are you sure ? I love her songs ! Me too . She is so young and talented . She is not only a singer but also a great composer herself . Yeah . Though she was so popular , I heard she managed to maintain a low profile . She is a real star . Not a onetime thing . But I also heard some people didn't like her music . I don't understand why . She is so amazing ! Well , I suppose people have different tastes on music . Moreover , here stuff is really strong and creative . It takes time for people to accept new things . You are right . Anyway , things will be different as the days go on . She can get it . I have faith in her . Sure . That makes a good fan . Do you know what songs she is gonna sing tonight ? Here is the programme . Check it out yourself !",The target utterance is 'Here is the programme . Check it out yourself !'. What is the causal span that triggers the emotion happiness?,Who will sing in the show ?,330,5.0,Who will sing in the show ?
